course_id,course_title,course_url,course_instructor,course_rating,course_duration,course_details,course_level,course_no_of_reviews,course_no_of_enrolled
ud_4789918,Build a Connect-4 Clone in React + JavaScript Foundations,https://www.udemy.com/course/build-a-connect-4-clone-in-react-javascript-foundations/,YouAccel Training,4.471596,5.5,,1,139,38297
ud_4897330,PHP with MySQL 2023: Build 5 PHP and MySQL Projects,https://www.udemy.com/course/php-with-mysql-2022-build-5-php-and-mysql-projects/,Web Coding,4.360186,4.5,,0,138,30084
ud_1695221,Fundamental of Web GIS: All Types of Web GIS Interfaces,https://www.udemy.com/course/webgisgeoserver/,MD. Shahriar Alam,3.851312,3.0,,0,138,496
ud_792703,WordPress Plugin Development,https://www.udemy.com/course/create-wordpress-plugins/,Patrick Gerrits,4.481814,2.5,,0,138,1580
ud_1596850,Google Sheet Data as JSON JavaScript AJAX Google Apps Script,https://www.udemy.com/course/api-json-ajax-google-sheet-data/,Laurence Svekis,4.932431,6.0,,2,138,3550
ud_5133316,Laravel 10 - Build Complete Portfolio Website (2024),https://www.udemy.com/course/laravel-portfolio-building-course/,Web Solution US,4.6597753,47.0,,0,138,7506
ud_2661554,Web APIs JavaScript Fetch getting JSON data Fun with APIs,https://www.udemy.com/course/ajax-javascript-json/,Laurence Svekis,4.338254,6.0,,0,137,5276
ud_2049727,Python Flask: Make Web Apps with Python,https://www.udemy.com/course/python-flask-make-web-apps-with-python/,Frank Anemaet,3.9491537,1.0,,2,137,10639
ud_2677980,Learn Angular by building a Progressive Web App (PWA),https://www.udemy.com/course/learn-angular-8-by-building-a-progressive-web-app-pwa/,Vinod Kumar Kayartaya,4.5931673,2.5,,0,137,13844
ud_1724698,Laravel Vuejs Private (one to one) Chat App,https://www.udemy.com/course/private-one-to-one-chat-app-with-laravel-vuejs-and-pusher/,Sarthak Shrivastava,4.2818146,6.5,,1,137,789
ud_459922,The Complete Web Developer Course - Build 20 Websites,https://www.udemy.com/course/the-complete-web-developer-course-build-20-websites/,John Bura,4.5664873,17.0,,0,137,2981
ud_1929394,JavaScript Variables Lifecycles,https://www.udemy.com/course/javascript-variables-lifecycles/,"Bogdan Stashchuk | Software Engineer, MBA, PhD",4.439961,3.0,,0,137,16930
ud_3618838,JavaScript 101: JavaScript for absolute beginners,https://www.udemy.com/course/javascript-tutorial/,Kalob Taulien,4.6651783,3.0,,1,137,7100
ud_4552836,Practical CSS3 Flexbox Media Queries & CSS Grid Mastery,https://www.udemy.com/course/master-responsive-web-dev-with-css3-flexbox-media-queries/,Obify Consulting,4.4735913,2.0,,0,137,16718
ud_4336812,Full Stack Web Development with Mern Full Stack Project,https://www.udemy.com/course/full-stack-web-development-with-mern-full-stack-project/,Oak Academy,4.763721,46.0,,0,137,605
ud_4841328,How To Build Instagram Clone Using Ruby on Rails 7,https://www.udemy.com/course/building-instagram-from-scratch-using-ruby-on-rails-7/,Musta Code,4.402461,7.5,,0,137,1753
ud_4336792,Full Stack Web App Development: Mern Stack Project & React,https://www.udemy.com/course/full-stack-web-app-development-mern-stack-project-react/,Oak Academy,4.2402453,32.0,,0,137,683
ud_5318234,The Startup Founder's Guide to Bubble Programming,https://www.udemy.com/course/the-startup-founders-guide-to-bubble-programming/,Jonathan Timianko,4.7016172,13.0,,0,136,687
ud_1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,https://www.udemy.com/course/learn-angular-4/,Patrick Schroeder,3.7734764,8.0,,0,136,1486
ud_4992564,Kafka Streams API For Developers using Java/SpringBoot 3.X,https://www.udemy.com/course/kafka-streams-api-for-developers-using-java-springboot/,Pragmatic Code School,4.685785,13.0,,0,136,2126
ud_3228501,WordPress: Create A Website In 1 Hour- FREE Hosting & Domain,https://www.udemy.com/course/wordpress-create-a-website-in-1-hour-free-hosting-domain/,School of Disruptive Innovation,3.967264,1.0,,0,136,5086
ud_2150744,Bootstrap 4 Real-time Project in Just 3 hr - From Scratch,https://www.udemy.com/course/bootstrap-tutorial-real-time-project-in-just-1-hour/,Web University by Harsha Vardhan,4.085291,3.0,,2,135,539
ud_186096,"Core: A Web App Reference Guide for Django, Python, and More",https://www.udemy.com/course/coding-for-entrepreneurs-core/,Justin Mitchel,4.231567,26.0,,0,135,2860
ud_3120544,Complete Enterprise GIS (Build Web Mapping App from Scratch),https://www.udemy.com/course/complete-enterprise-gis-build-web-mapping-app-from-scratch/,Hani Draidi,4.064876,4.0,,0,135,651
ud_2401808,Bootstrap 4 from Scratch With Projects,https://www.udemy.com/course/bootstrap-responsive-design-tutorial/,Luke's Programming School,3.6497402,8.5,,0,135,8435
ud_3120282,Advanced Shopify Theme Development: Liquid + Vue.js (v3.0),https://www.udemy.com/course/shopify-vue-theme/,Working With Shopify,4.384208,6.5,,2,135,1595
ud_2688886,Google Apps Script Build 28+ Fun Projects Sites G Suite,https://www.udemy.com/course/google-apps-script-projects/,Laurence Svekis,4.2685204,34.5,,0,134,1697
ud_5355310,Laravel 10 - Build News Portal and Magazine Website (2024),https://www.udemy.com/course/complete-laravel-news-portal-project/,Web Solution US,4.5861073,71.0,,0,134,6337
ud_2139072,Angularjs for Beginners,https://www.udemy.com/course/angularjs-angular/,Shivprasad Koirala,3.7958634,7.5,,1,134,11657
ud_2042732,Object Oriented Programming in Javascript - Complete Course,https://www.udemy.com/course/object-oriented-programming-javascript-masterclass-oops/,DigiFisk (Programming is fun),3.9566257,7.5,,0,134,17614
ud_3809648,Master D3.js with Concepts & 25+ Projects | ~43 Hours,https://www.udemy.com/course/master-d3js-concepts-and-25-projects/,Chethan Kambi,4.423703,43.5,,0,133,1351
ud_994898,Build Modern Web Layouts With CSS Flexbox,https://www.udemy.com/course/css-flexbox-m/,Stone River eLearning,3.9736454,3.0,,0,133,775
ud_661878,Learn to Build Web Apps using Laravel Framework,https://www.udemy.com/course/learn-to-build-web-apps-using-laravel-framework/,Eduonix Learning Solutions,4.255693,6.5,,0,132,903
ud_3510102,Vue 3 Mastery: Firebase & More - Learn by Doing!,https://www.udemy.com/course/vuejs-course/,"Piotr Jura | 52,000+ Enrollments",4.159429,21.5,,0,132,1103
ud_3225771,Modern React JS Hooks and Context with Most Recent Edition,https://www.udemy.com/course/modern-react-js-hooks-and-context-with-most-recent-edition/,Oak Academy,4.8072095,3.5,,0,132,15312
ud_2150590,Build Hotel Site With Python & Django,https://www.udemy.com/course/build-hotel-system-with-python-django/,Mahmoud Ahmed,3.172189,4.0,,1,132,16100
ud_3584798,"Front End Web Development with React JS, Angular, Bootstrap",https://www.udemy.com/course/web-development-with-html-css-bootstrapreact-js-angular/,Oak Academy,4.489479,26.5,,1,132,763
ud_947120,"HTML5, CSS3 And JavaScript Fundamentals 2016",https://www.udemy.com/course/html5-css3-and-javascript-fundamentals-2016/,IT Solutions,3.4319954,1.0,,0,132,650
ud_5145600,ASP.NET Core Web Application Using Razor Pages,https://www.udemy.com/course/aspnet-core-web-application-using-razor-pages/,Coding Courses,4.44703,15.5,,1,132,775
ud_2487472,Learning Web Security OWASP Top 10 2019,https://www.udemy.com/course/learning-web-security-owasp-top-10/,Blue Moon,4.152379,1.0,,0,132,358
ud_3461824,React for Beginners: Build a Game While Learning React,https://www.udemy.com/course/tic-tac-toe-a-playful-intro-to-react/,Hunor Borbély,4.28531,1.0,,1,132,9515
ud_2233836,Node.js Absolute Beginners Guide - Learn Node From Scratch,https://www.udemy.com/course/nodejs-absolute-beginners-guide/,John Elder,3.8403769,2.0,,1,132,5644
ud_3652198,Strongly Typed Next.js,https://www.udemy.com/course/strongly-typed-next-js/,Michael Stromer,3.7401927,6.5,,0,132,1128
ud_4060616,NodeJS complete course | Node JS & Express JS for Beginners,https://www.udemy.com/course/the-complete-nodejs-express-with-nodejs-for-beginners/,Oak Academy,4.3811793,4.5,,0,133,7843
ud_434980,Master ReactJS: Learn React JS from Scratch,https://www.udemy.com/course/master-reactjs/,SkillBakery Studio,3.1212788,5.0,,0,131,1107
ud_2753568,The Complete Front-End Web Development: Start your journey!,https://www.udemy.com/course/the-complete-front-end-web-development-start-your-journey/,Camron R.,4.1394,9.0,,1,131,8329
ud_1424278,Complete CodeIgniter 3 Series with Bootstrap 4  +  Projects,https://www.udemy.com/course/complete-codeigniter-3-series-with-bootstrap-4-projects/,Shehzad Arain,3.1725757,43.5,,0,131,1589
ud_4774978,Build a Backend REST API with Node JS from Scratch,https://www.udemy.com/course/build-backend-api-node-js-and-react-frontend/,Pierre-Henry Soria,4.4890842,12.5,,2,131,34445
ud_2135564,Complete SAS Programming Bootcamp 2019: Go from zero to hero,https://www.udemy.com/course/sas-programming/,Darío Mogollón,4.1682715,9.0,,0,131,7292
ud_2476226,Complete React 16 from Zero to Hero | Get Hired,https://www.udemy.com/course/reactjs-from-zero-to-hero/,M Darwish,3.0644257,19.5,,0,130,10016
ud_5198320,Master Svelte Framework - The Complete Course 2023,https://www.udemy.com/course/master-svelte-framework-the-complete-course-2023/,Codestars • over 2 million students worldwide!,4.2826037,13.0,,1,130,1055
ud_919954,SAP ABAP Objects Complete Hands-On Course For Practitioners,https://www.udemy.com/course/sap-abap-objects-online-training-course-study-for-sap-certification/,Ana Lekic,4.270196,6.5,,0,130,1273
ud_2294893,Full Stack Web Development tutorial For Beginners 2024-25,https://www.udemy.com/course/full-stack-web-development-bootcamp-for-beginners-2019/,Manish kumar,2.9952872,6.0,,1,130,10616
ud_4335738,SSL/TLS essentials: theory and implementation,https://www.udemy.com/course/ssltls-essentials-theory-and-implementation/,Ahmed Elfakharany,4.3568583,2.0,,1,129,1805
ud_1508796,Cloud Computing with IBM Bluemix,https://www.udemy.com/course/ibm-cloud-bluemix-startup-with-examples/,Harshit Srivastava,3.482129,3.0,,0,129,1076
ud_4266924,Complete Guide to Bootstrap 5 with 6 Real World Projects,https://www.udemy.com/course/complete-guide-to-bootstrap/,Sofiullah Chowdhury,4.636171,17.5,,0,129,844
ud_151956,Responsive Web Design: Made Easy,https://www.udemy.com/course/responsive-web-design-made-easy/,EDUmobile Academy,4.025084,6.5,,0,129,5145
ud_1485662,Top Programming Bundle: Learn Rails And Ruby Programming,https://www.udemy.com/course/ruby-code-and-ruby-on-rails-bundle/,John Elder,4.5790057,11.0,,1,129,3019
ud_5102808,Secure Your Wordpress Website For Beginners,https://www.udemy.com/course/secure-your-wordpress-website-for-beginners/,Web Oral,3.8613193,1.0,,1,129,26964
ud_1531584,"NodeJs, MEAN Stack & MongoDB: JavaScript, AngularJS, Web Dev",https://www.udemy.com/course/nodejs-mean-stack-mongodb-javascript-angularjs-web-dev/,Infinite Knowledge,3.666268,6.5,,0,129,2587
ud_65355,Web Development: Make A Website That Will Sell For Thousands,https://www.udemy.com/course/web-development-by-doing-html5-css3-complete-from-scratch/,Bradley Berger,4.957457,7.5,,0,129,1400
ud_3079358,Learn Laravel 7 along with REST API & Livewire,https://www.udemy.com/course/learn-laravel-by-building-a-crud-project/,Saurabh Mahajan,3.8656127,14.0,,0,129,10362
ud_3513472,Master Django by Building Complete RESTful API Project,https://www.udemy.com/course/master-django-by-building-complete-restful-api-project/,Ilkin Guluzada,3.497253,5.0,,0,128,23320
ud_1508462,Starting with NodeJS-HapiJS and ReactJS,https://www.udemy.com/course/starting-with-nodejs-hapijs-and-reactjs/,Evans Boateng Owusu,4.466934,2.0,,1,128,861
ud_551072,Build Websites from Scratch with Squarespace,https://www.udemy.com/course/build-websites-from-scratch-with-squarespace/,Infinite Skills,3.9881122,3.5,,1,128,629
ud_4994068,PHP for Beginners 2024: Build Complete Ecommerce Store,https://www.udemy.com/course/php-for-beginners-2023-build-complete-ecommerce-store/,Web Coding,4.371344,10.0,,0,128,23155
ud_2092076,The Complete Salesforce Administrator with Real time Project,https://www.udemy.com/course/the-complete-salesforce-administrator-with-project/,Debasis Jena,4.427719,14.5,,0,128,700
ud_4504230,Web Performance 101: Your Guide to Boost Your Web App,https://www.udemy.com/course/identify-and-fix-javascript-memory-leaks/,Rakia Ben Sassi,4.27341,2.0,,0,128,30008
ud_2948226,A Beginner's Guide To Lern Web Development From Scratch,https://www.udemy.com/course/complete-web-development-course-learn-hands-on-practically/,XL Teaching,3.2915204,0.55,,1,127,14841
ud_1561724,The Complete Azure Web Developer Course Learn The Essentials,https://www.udemy.com/course/azurecourse/,Joe Parys,2.7893562,2.0,,0,127,24817
ud_1594918,"Responsive Web Design: HTML, CSS Angular, jQuery & Bootstrap",https://www.udemy.com/course/responsive-web-design-html-css-angular-jquery-bootstrap/,Easy Learn,3.6804862,5.0,,0,127,2409
ud_1623266,Vuejs and Laravel Integration - Small Project Included,https://www.udemy.com/course/vue-and-laravel-to-do-app-restful-api-project/,Edwin Diaz,4.7434464,2.0,,0,127,1416
ud_1612880,Demystifying Parallax: Learn to Create Interactive Web Pages,https://www.udemy.com/course/demystifying-parallax-learn-to-create-interactive-web-pages/,Rich Armstrong,4.193862,3.0,,2,127,864
ud_595728,HTML5 and CSS3 Bootcamp 2021,https://www.udemy.com/course/complete-html5-and-css3-course-1-start-to-finish-project/,Fahad Chaudhry,3.499273,8.5,,0,127,3988
ud_1063430,Building WordPress Themes: The Step-by-Step Guide,https://www.udemy.com/course/how-to-build-wordpress-themes/,Joe Casabona,4.06283,5.5,,2,127,828
ud_1706950,Create Virtual Reality Apps using React VR & React 360,https://www.udemy.com/course/create-virtual-reality-apps-using-react-vr-react-360/,A to Z Mentors,4.0032363,7.0,,0,128,1495
ud_1561426,"Python Flask Web Development: REST API, Postman & JavaScript",https://www.udemy.com/course/python-flask-web-development-rest-api-postman-javascript/,Easy Learn,1.7095879,3.0,,0,127,2289
ud_2128718,Sass Course For Beginners: Learn Sass & SCSS From Scratch,https://www.udemy.com/course/sass-course/,Ashutosh Pawar,4.090079,3.5,,0,127,11693
ud_177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/course/angularjs/,Infinite Skills,4.100791,5.0,,0,126,2105
ud_1524532,Java Web Services & Java EE Microservices: JSP Servlets JBDC,https://www.udemy.com/course/java-web-services-java-ee-microservices-jsp-servlets-jbdc/,Infinite Knowledge,3.4491816,7.5,,0,126,2685
ud_1753350,Coding for Visual Learners: Learning JavaScript from Scratch,https://www.udemy.com/course/coding-for-visual-learners-learning-javascript-from-scratch/,Engin Arslan,4.2204795,5.0,,1,126,1865
ud_4377082,The Complete CSS Mastery Course,https://www.udemy.com/course/the-complete-css-mastery-course/,Alearnr Skills,3.572728,8.0,,1,126,1725
ud_2980330,The Web Development Beginner's Bootcamp,https://www.udemy.com/course/the-web-development-course-2020/,Learning Hub,3.4692726,1.0,,0,126,12637
ud_5694860,Leveling up as node.js developer  - Advanced nodejs 2024,https://www.udemy.com/course/leveling-up-your-skill-as-a-nodejs-developer/,Kal T,4.778949,9.0,,0,126,573
ud_4251842,Implement JWT Authentication with Java & SpringBoot in 2023,https://www.udemy.com/course/practical-bootcamp-jwt-authentication-with-java-springboot/,Ranjan Pandey,4.3650565,7.5,,0,126,19183
ud_5018456,Web Design Course for Beginners to Intermediate,https://www.udemy.com/course/web-development-beginners-to-advanced/,Stephen Koel Soren,4.248747,6.0,,1,127,15884
ud_4264312,Practical MEAN stack Mastery course,https://www.udemy.com/course/practical-mean-stack-mastery-course/,Ranjan Pandey,4.531659,10.0,,0,125,29878
ud_3290426,The Complete JavaScript Bootcamp for Beginners 2020 with ES6,https://www.udemy.com/course/the-complete-javascript-for-beginners-with-es6-node-js-2020/,K.Sathyaprakash Reddy,4.5327287,12.5,,0,125,10782
ud_3791660,Serverless Functions with Netlify,https://www.udemy.com/course/serverless-functions-with-netlify/,John Smilga,4.7768936,8.0,,0,125,1405
ud_4931232,PHP with MySQL 2024: Build 8 PHP and MySQL Projects,https://www.udemy.com/course/php-with-mysql-2022-build-php-and-mysql-projects/,Web Coding,4.169943,6.5,,0,125,26070
ud_5439560,Laravel 10 - Restaurant and Food Ordering Ecommerce (2023),https://www.udemy.com/course/build-complete-laravel-restaurant-and-food-ordering-ecommerce-system/,Web Solution US,4.6904607,117.0,,0,124,5921
ud_1416774,Ruby On Rails: Stock Market App,https://www.udemy.com/course/ruby-on-rails-stock-market-app/,John Elder,4.5470014,9.5,,1,124,2742
ud_4354914,GraphQL with React: Build Real World Graphql Projects,https://www.udemy.com/course/graphql-with-react-build-real-world-graphql-projects/,Oak Academy,4.2473254,5.0,,2,124,609
ud_2430742,Master Electron Framework And Build 5 Advanced Desktop Apps,https://www.udemy.com/course/master-electron-js-framework-build-5-advanced-desktop-apps/,Mubarak Awal,4.4615803,8.0,,1,124,1089
ud_4661744,Angular unit test case with Jasmine & Karma,https://www.udemy.com/course/angular-unit-test-case-with-jasmine-karma/,TheDotNet Office,4.2750826,6.5,,0,125,602
ud_1012096,Become A Full Stack Web Developer in 14 Days,https://www.udemy.com/course/become-a-full-stack-web-developer-in-14-days/,EDUmobile Academy,3.8774123,13.5,,0,124,1433
ud_3994672,DRUPAL 10 & 9 TUTORIAL -Drupal Master Class - 9 Projects,https://www.udemy.com/course/drupal-9-tutorial-drupal-master-class-build-9-projects/,Kingsley Kelechi,2.747866,12.5,,1,124,1063
ud_2371456,Container on Microsoft AZURE Docker Kubernetes- Azure Devops,https://www.udemy.com/course/container-on-microsoft-azure-docker-kubernetes/,Harshit Srivastava,3.315379,3.0,,0,124,4531
ud_1492086,Testing Angular Apps - The Complete Guide,https://www.udemy.com/course/test-driven-development-in-angular/,Eduonix Learning Solutions,3.6299748,5.5,,1,123,10566
ud_123566,Learning Bootstrap 3 - Tutorial From Infinite Skills,https://www.udemy.com/course/bootstrap-3/,Infinite Skills,4.4210124,3.0,,0,123,1385
ud_3603322,"React 101 - basics complete & latest. Forms, routing, async",https://www.udemy.com/course/gbarkhatov-react-basics-complete-latest/,Govard Barkhatov,4.5116487,11.0,,0,123,12486
ud_982860,Django + AngularJS for a Powerful Web Application,https://www.udemy.com/course/django-angularjs/,Justin Mitchel,3.3070867,5.5,,2,123,5270
ud_1690626,"#1 Complete Blockchain, Cryptocurrency, Wallet Development",https://www.udemy.com/course/toufiqelahy5/,Toufiq Elahy,3.6143825,14.5,,0,123,7794
ud_3828478,jQuery for Application Development:  Fundamentals,https://www.udemy.com/course/jquery-for-application-development/,SkillSprints Inc.,4.5573688,5.0,,1,123,474
ud_4364918,Python Programming: Learn Python by Build a XTwitter Chatbot,https://www.udemy.com/course/twitter-chat-bot-in-python/,Temotec Learning Academy,3.9644606,2.5,,0,123,39323
ud_2502666,Your 2nd JavaScript Course: Advanced Concepts and Algorithms,https://www.udemy.com/course/javascript-boost/,OnlyKiosk Tech,4.7850685,10.0,,2,123,1103
ud_1987692,Learn Javascript Step By Step By Building Projects,https://www.udemy.com/course/learn-and-master-javascript-step-by-step/,Rajesh Pillai,4.122615,31.5,,1,123,9001
ud_5442132,.NET / EF Core - 60+ Practical Interview Questions,https://www.udemy.com/course/net-ef-core-50-practical-interview-questions/,Bhrugen Patel,4.6061983,2.5,,2,123,1525
ud_511378,Learn CSS Transition and Animation ,https://www.udemy.com/course/css-transition-and-animation/,Supriyo Kundu,4.1649323,1.0,,0,122,24289
ud_4744848,Laravel 9 - Online Hotel Booking Platform (A to Z),https://www.udemy.com/course/laravel-online-hotel-booking-platform-a-to-z/,Morshedul Arefin,4.9721665,37.5,,0,122,695
ud_3259078,"React Native Complete Course with Router, Hooks and Context",https://www.udemy.com/course/complete-react-native-course-with-router-hooks-and-context/,Oak Academy,4.5167227,11.5,,0,122,501
ud_4041502,GDPR Simplified: The Basics,https://www.udemy.com/course/ness-m-gdpr-simplified-the-basics/,"Ness M, Security Architect",4.0513005,1.0,,1,122,4492
ud_2898770,100 Angular Challenge,https://www.udemy.com/course/100-angular-challenge/,Dylan Israel,4.561488,12.5,,1,122,1159
ud_684778,Learn to Build Web Apps Using Cake PHP,https://www.udemy.com/course/learn-to-build-web-apps-using-cake-php/,Eduonix Learning Solutions,4.062719,5.0,,0,122,540
ud_959604,Angular JS Essentials,https://www.udemy.com/course/angular-js-crash-course/,Larry Chakir,4.4858627,4.0,,1,122,4730
ud_65522,Information Retrieval and Mining Massive Data Sets,https://www.udemy.com/course/information-retrieval-and-mining-massive-data-sets/,Omkar Deshpande,4.1643243,39.0,,0,121,2109
ud_3608054,Vue 3 and Laravel: Breaking a Monolith to Microservices,https://www.udemy.com/course/vue-laravel-microservices/,Antonio Papa,3.1455908,14.0,,0,121,1034
ud_378924,"Learn animation using CSS3, Javascript and HTML5",https://www.udemy.com/course/animating-css-javascript/,Matt Wallace,4.501451,2.5,,0,121,1774
ud_3239159,DigitalOcean Cloud Platform Fundamentals,https://www.udemy.com/course/digitalocean/,Mehul Mohan,4.5412774,2.0,,1,121,515
ud_2522162,Learn Online Store Responsive Website Design HTML/CSS,https://www.udemy.com/course/online-store-responsive-website-htmlcss/,Akshay Kashyap,4.3403263,3.0,,0,120,345
ud_1199058,Front-end Web developer MasterClass HTML CSS JavaScript,https://www.udemy.com/course/learn-html-css-javascript/,Laurence Svekis,4.2955885,18.0,,1,120,564
ud_4199356,Laravel Microservices: Breaking a Monolith to Microservices,https://www.udemy.com/course/laravel-microservices/,Antonio Papa,4.640223,7.5,,2,120,1191
ud_3770616,"React Native and React with NodeJS, MongoDB | React JS 2022",https://www.udemy.com/course/mobile-and-web-development-2021-guide-inlc-nodejs-mongodb/,Oak Academy,3.5977464,24.5,,0,120,511
ud_4227192,Creative Web Animation with GSAP 3  [ JavaScript SVG CSS ],https://www.udemy.com/course/advanced-web-animations-with-gsap-from-greensock-javascript-svg-css/,Alexandr Tyurin,4.227612,4.5,,0,120,905
ud_1306188,Starting with Firebase,https://www.udemy.com/course/starting-with-firebase/,Stone River eLearning,4.2476983,2.5,,1,120,622
ud_5050316,PHP with MySQL 2024: Build Real Estate Management System,https://www.udemy.com/course/php-with-mysql-2023-build-real-estate-management-system/,Web Coding,4.374324,9.5,,0,120,20144
ud_3442840,The Complete JavaScript Course: Beginner to Advanced level,https://www.udemy.com/course/the-complete-javascript-2021from-beginner-to-advanced/,Farda Karimov,4.3026376,19.5,,0,119,18148
ud_4544522,"Drupal 8, 9 & 10 advanced module development guide",https://www.udemy.com/course/drupal-advanced-module-development-guide/,Van Looveren Stef,4.2249794,4.5,,3,119,1190
ud_1388970,Become a Professional JavaScript Programmer,https://www.udemy.com/course/become-a-professional-javascript-programmer/,Stone River eLearning,4.243626,46.0,,0,119,6573
ud_511942,Master EmberJS : Learn Ember JS From Scratch,https://www.udemy.com/course/master-emberjs/,SkillBakery Studio,3.5174167,6.5,,0,119,1091
ud_4586182,*UPDATED* AJAX beyond fundamentals,https://www.udemy.com/course/ajax-beyond-fundamentals/,Clyde Matthew,4.966835,16.0,,2,119,779
ud_1063818,Build a Social Network using Node.js and MongoDB,https://www.udemy.com/course/build-a-social-network-using-nodejs-and-mongodb/,Mark Ryan,4.614444,5.5,,0,119,3974
ud_5325016,Web Development Revolution: ChatGPT Beginner's Mastery,https://www.udemy.com/course/chatgpt-for-web-development-beginners-guide-into-chatgpt/,The Table Of Bosses,3.984383,10.5,,1,119,6258
ud_2238888,The Laravel essential guide.,https://www.udemy.com/course/the-laravel-essential-guide/,Coding Revolution,4.499996,19.0,,1,118,566
ud_3605454,"Vue 3, Nuxt.js and Laravel: A Rapid Guide - Advanced",https://www.udemy.com/course/vue-laravel-influencer/,Antonio Papa,4.2628875,7.5,,2,118,837
ud_4192188,ASP.NET Core Identity - User Security Essentials,https://www.udemy.com/course/aspnet-core-identity-authentication-and-authorization/,Trevoir Williams,4.526809,5.0,,0,118,4016
ud_5452466,LangChain Crash Course: Build OpenAI LLM powered Apps,https://www.udemy.com/course/langchainllm/,Greg Lim,4.6369996,1.5,,0,118,563
ud_3519882,"Full Stack Web Development HTML, CSS, Bootstrap and React JS",https://www.udemy.com/course/full-stack-web-development-html-css-bootstrap-and-react-js/,Oak Academy,4.5826836,15.0,,1,118,452
ud_2239764,Go full stack Spring:  Spring + RESTFUL API + Spring Boot,https://www.udemy.com/course/spring-web-services-spring-boot/,StudyEasy Organisation,4.3538885,35.0,,0,118,1560
ud_4150780,CSS For Everyone: Learn CSS3 From Scratch,https://www.udemy.com/course/css-for-everyone-learn-css-from-scratch/,Oak Academy,4.1755857,3.5,,0,118,8526
ud_2701762,React JS & Firebase Complete Course (incl. Chat Application),https://www.udemy.com/course/react-js-firebase-complete-course-incl-chat-application/,Eincode by Filip Jerga,4.3596077,24.5,,0,117,1110
ud_2224564,JavaScript Object Oriented Programming,https://www.udemy.com/course/object-oriented-programming-javascript/,"Bogdan Stashchuk | Software Engineer, MBA, PhD",3.942194,5.0,,0,117,13502
ud_1987136,Laravel - Restful API with Passport Authentication,https://www.udemy.com/course/laravel-restful-api-with-passport-authentication/,Edwin Diaz,4.481075,1.5,,1,117,1399
ud_2337614,Use Laravel to Consume APIs and Services Over HTTP,https://www.udemy.com/course/http-client-laravel-guzzle-requests-consume-apis-services/,JuanD MeGon,4.530812,5.5,,0,117,958
ud_4279410,Python Microservices: Breaking a Monolith to Microservices,https://www.udemy.com/course/python-microservices/,Antonio Papa,4.408431,7.5,,2,117,1406
ud_3527794,Learn HTML5 and CSS3 and Build a Professional Website,https://www.udemy.com/course/learn-html5-and-css3-and-build-a-professional-website/,Hira Mariam,4.542525,4.0,,1,116,9406
ud_4726062,React Development Bootcamp: Build 40 End-To-End Projects,https://www.udemy.com/course/create-web-development-projects-using-react/,Sufa Digital,3.904901,60.0,,0,116,1553
ud_3667980,CSS Flexbox Tutorials Flexible Layout Design CSS3 Flex box,https://www.udemy.com/course/css-flexbox-tutorials/,Muhammad Ismail,4.2690654,1.0,,0,116,15380
ud_365886,A Web Development Crash Course in HTML5 and CSS3,https://www.udemy.com/course/crash-course-html-and-css/,Derek Glenna,4.2126603,2.5,,0,116,1625
ud_1379244,MEAN project with Angular 4 (and 5) - Creating a CMS,https://www.udemy.com/course/mean-project-with-angular-4-creating-a-cms/,Fast & Easy Programming,4.4020314,3.0,,0,116,656
ud_1641274,The Complete Guide to Java EE 8: 3-in-1,https://www.udemy.com/course/the-complete-guide-to-java-ee-8-3-in-1/,Packt Publishing,3.557993,8.5,,1,115,742
ud_625574,Create a Simple Blog CMS in PHP and MYSQL,https://www.udemy.com/course/create-a-simple-blog-cms-in-php-and-mysql/,Danyal Fayyaz,4.012771,5.0,,0,115,340
ud_1267892,Getting started with JavaScript,https://www.udemy.com/course/javascript-code/,Laurence Svekis,4.517744,2.0,,1,115,8383
ud_210938,Building Shopify Themes From Scratch,https://www.udemy.com/course/building-shopify-themes-from-scratch/,QScutter Tutorials,3.4165158,2.5,,0,115,773
ud_4670322,Build a Modern/Creative portfolio html css js three js,https://www.udemy.com/course/build-modern-creative-portfolio-html-css-js-three-js-2022/,Mohamed Hajji,3.8340943,7.5,,0,115,1087
ud_2448838,Building Movies Site With Python & Django - IMDB Clone,https://www.udemy.com/course/building-movies-site-with-python-django-imdb-clone/,Mahmoud Ahmed,4.348703,3.5,,2,115,16754
ud_3485308,The essential guide to GraphQL + React,https://www.udemy.com/course/the-essential-guide-to-graphql-react/,Coding Revolution,4.0966744,30.0,,0,115,852
ud_3747248,React & AWS Amplify build a complete serverless app w/ CI/CD,https://www.udemy.com/course/aws-amplify/,Icaro Lavrador,3.6837182,5.5,,2,115,1130
ud_4009782,RabbitMQ Python,https://www.udemy.com/course/rabbitmq-ss/,Gulshan Bajaj,4.4360456,3.5,,2,115,639
ud_2763732,MERN React Node MongoDB CRUD with Smart Login for Beginners,https://www.udemy.com/course/mern-react-node-crud/,Ryan Dhungel,4.5570164,6.0,,0,114,571
ud_513958,JavaScript Bootcamp 2021,https://www.udemy.com/course/javascript-for-dummies-and-newbies/,Usman Raoof,3.983217,4.0,,0,114,7489
