course_id,course_title,course_url
ud_3538850,MS SQL with C#,https://www.udemy.com/course/ms-sql-with-c/
ud_865438,jQuery UI in Action: Build 13 jQuery UI Projects,https://www.udemy.com/course/jquery-ui-practical-build-jquery-ui-projects/
ud_2324088,The complete guide to testing javascript & node applications,https://www.udemy.com/course/the-complete-guide-to-testing-javascript-node-applications/
ud_2993096,"Learn Full-Stack Vue, .NET Core, PostgreSQL Web Development",https://www.udemy.com/course/learn-full-stack-vue-net-core-postgres/
ud_1229274,WP Plugin Development - Build your own plugin!,https://www.udemy.com/course/wp-plugin-development-build-your-own-plugin/
ud_1304740,Build your own Load Balancer on AWS,https://www.udemy.com/course/build-your-load-balancer-aws/
ud_772224,Professional CSS Flexbox,https://www.udemy.com/course/css-flexbox/
ud_537008,Be a Bootstrap Developer from scratch,https://www.udemy.com/course/be-a-bootstrap-developer-from-scratch/
ud_4860890,"Build, Host & Manage WordPress Websites using AI [10Web]",https://www.udemy.com/course/build-host-manage-super-fast-wordpress-websites-in-10web/
ud_1776850,AEM Sites: Create & Manage Webpages using AEM (All versions),https://www.udemy.com/course/aem-authoring-essentials/
ud_769390,Angular 2 Master Class with Alejandro Rangel,https://www.udemy.com/course/angular-2-master-class-with-alejandro-rangel/
ud_1460728,Mastering UX and UI Design for Effective Marketing,https://www.udemy.com/course/ux-ui-designer/
ud_3626658,Using gRPC in Microservices Communication with .Net 5,https://www.udemy.com/course/using-grpc-in-microservices-communication-with-net-5/
ud_4789922,Build a Custom E-Commerce Site in React + JavaScript Basics,https://www.udemy.com/course/build-a-custom-e-commerce-site-in-react-javascript-basics/
ud_1868612,The Perfect NGINX Server - CentOS Edition,https://www.udemy.com/course/the-perfect-nginx-server-centos-edition/
ud_1779912,Full-Stack Firebase,https://www.udemy.com/course/full-stack-firebase/
ud_4936138,Learn JAVASCRIPT with Real World Projects (2024),https://www.udemy.com/course/javascript-in-under-60-minutes/
ud_4202002,ElasticSearch as you have never known it before,https://www.udemy.com/course/elasticsearch-as-you-have-never-known-it-before/
ud_1443750,Writing Beautiful RESTful APIs,https://www.udemy.com/course/beautiful-apis/
ud_657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,https://www.udemy.com/course/ajaxcourse/
ud_4130438,Vue with Test Driven Development,https://www.udemy.com/course/vue-with-test-driven-development/
ud_1763664,JavaScript Fundamentals ES6 for beginners,https://www.udemy.com/course/javascript-tutorial-beginners/
ud_2456554,Spring and Spring Boot - Learn by building projects,https://www.udemy.com/course/spring-and-spring-boot-learn-by-bulding-projects/
ud_807874,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/course/real-world-real-time-modern-javascript/
ud_4252750,The FastAPI SuperGuide: Create 3 Real-World FastAPI Apps,https://www.udemy.com/course/create-apps-with-fastapi/
ud_1603692,JavaScript 2018: Modern Approach,https://www.udemy.com/course/modern-javascript-from-beginner-to-professional/
ud_1006894,"React.js: Building Production Ready Apps, Start to Finish",https://www.udemy.com/course/reactjs-building-production-ready-apps-start-to-finish/
ud_1317188,Node.js Express Project - CMS and Shopping Cart with Paypal,https://www.udemy.com/course/nodejs-express-project-cms-and-shopping-cart/
ud_5196872,Laravel 10 - Build Real Estate Property Listing Project A-Z,https://www.udemy.com/course/laravel-build-real-estate-property-listing-project/
ud_1592514,LEARNING PATH: Laravel: Complete Guide to Laravel,https://www.udemy.com/course/learning-path-laravel-complete-guide-to-laravel/
ud_4336780,Mern Full Stack Web Application with React & Web Development,https://www.udemy.com/course/mern-full-stack-web-application-with-react-web-development/
ud_5246736,Advanced WordPress & Elementor 2024 | Build Dynamic Websites,https://www.udemy.com/course/advanced-wordpress-elementor-mastery/
ud_4577314,"Create a Metaverse using Three.js, Solidity and NFT Tokens",https://www.udemy.com/course/create-a-metaverse/
ud_4748836,Secure coding in Java with Web Application Examples,https://www.udemy.com/course/secure-coding-learnit/
ud_3997878,"Learn Flask, A web Development Framework of Python",https://www.udemy.com/course/learn-flask-a-web-development-framework-of-python/
ud_1318014,How To Startup Your Own SaaS (Software As a Service) Company,https://www.udemy.com/course/how-to-startup-your-own-saas-software-as-a-service-company/
ud_94428,Learn Complete Web Development From Scratch,https://www.udemy.com/course/learn-complete-web-development-from-scratch/
ud_5432962,REST API vs GraphQL vs gRPC - The Complete Guide,https://www.udemy.com/course/rest-api-vs-graphql-vs-grpc-the-complete-guide/
ud_701636,Learn Web Scraping with Node.js,https://www.udemy.com/course/web-scraping-nodejs/
ud_3021302,Learn HTML 5: The Complete HTML 5 And CSS3 Tutorials Course,https://www.udemy.com/course/learn-html-5-complete-course/
ud_3447008,The JavaScript Complete Guide Course,https://www.udemy.com/course/javascript-complete-guide-course/
ud_4272030,Let's Build a Go version of Laravel,https://www.udemy.com/course/lets-build-a-go-version-of-laravel/
ud_1302590,Step By Step HTML and CSS course for beginners,https://www.udemy.com/course/step-by-step-html-and-css-course-for-beginners/
ud_3515982,Creating Single Page Apps using ASP.Net Core and React,https://www.udemy.com/course/creating-single-page-apps-using-aspnet-core-and-react/
ud_2362678,Learn React JS and Web API by creating a Full Stack Web App,https://www.udemy.com/course/react-js-and-web-api/
ud_3106500,Master Laravel & Create High-Level Applications with Laravel,https://www.udemy.com/course/php-with-laravel-create-advanced-applications-while-learning-laravel/
ud_539660,HTML and CSS for beginners,https://www.udemy.com/course/html-tutorial-for-beginners/
ud_993146,Learn JSON with JavaScript Objects and APIs in 1 hour,https://www.udemy.com/course/json-course/
ud_30243,Mastering HTML5 Programming - The Easier Way,https://www.udemy.com/course/html5-programming-tutorials/
ud_2503042,HTML5 Coding from Scratch - Build Your Own Website,https://www.udemy.com/course/learn-html5-coding-from-scratch-build-your-own-website/
ud_531290,"Essential JavaScript, jQuery and AngularJS Training",https://www.udemy.com/course/essential-javascript-jquery-angularjs-training/
ud_409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",https://www.udemy.com/course/realtime-meanstack/
ud_1198714,Build Complete 2019 CMS Blog in PHP MySql PDO & Bootstrap 4,https://www.udemy.com/course/complete-cms-blog-in-html-css-php-mysql-bootstrap/
ud_2807703,Google Cloud Functions (FaaS) with Python from zero to hero!,https://www.udemy.com/course/cloud-functions-faas-with-python-from-zero-to-hero/
ud_4964080,Best practices & advanced TypeScript tips for React devs,https://www.udemy.com/course/best-practices-advanced-typescript-tips-for-react-devs/
ud_2708598,11 JavaScript Features Critical to Understand,https://www.udemy.com/course/11-javascript-features-critical-to-understand/
ud_2624232,Intro to Django for Web Development - A Crash Course,https://www.udemy.com/course/django-web-development-crash-course/
ud_1706572,AEM Interview Q&A And Developer Certification Tests 2023,https://www.udemy.com/course/aem-interview-questions-and-answers/
ud_5512768,The Ultimate React JS Course 2024: Start from Scratch,https://www.udemy.com/course/the-ultimate-react-course-2023-w-real-world-projects/
ud_2378464,Lodash - The Complete Guide,https://www.udemy.com/course/lodash-the-complete-guide/
ud_1495958,Develop your Operating System from SCRATCH using SUSE linux,https://www.udemy.com/course/develop-your-own-custom-operating-system-with-suse/
ud_3037352,"Build a React & Redux App w/ CircleCI CI/CD, AWS & Terraform",https://www.udemy.com/course/build-a-modern-react-and-redux-app-with-circleci-cicd-aws/
ud_2409310,Fullstack Asp.Net Core MVC  & C# Bootcamp With Real Projects,https://www.udemy.com/course/fullstack-aspnet-core-mvc-and-c-bootcamp-with-real-project/
ud_4079584,Getting started with HTTP,https://www.udemy.com/course/getting-started-with-http/
ud_2634856,Build Ecommerce Website to Master Django and Python,https://www.udemy.com/course/build-ecommerce-website-to-master-django-and-python/
ud_992114,"Build A Complete CRUD Application With PHP, MYSQL & JQUERY",https://www.udemy.com/course/build-a-complete-crud-application-with-php-mysql-jquery/
ud_863976,Using a Third Party API to Send SMS with PHP (SMS),https://www.udemy.com/course/php-send-and-receive-mobile-text-messages-sms/
ud_2646182,Coding For Beginners 2 - Get Started With Web Development!,https://www.udemy.com/course/coding-for-beginners-2-get-started-with-web-development/
ud_2563014,"The complete Angular Course  , Typescript included.",https://www.udemy.com/course/the-complete-angular-course-typescript-included/
ud_996320,Shopping Cart Website from Scratch Ecommerce,https://www.udemy.com/course/shopping-cart/
ud_4807004,"MERN Stack Bootcamp 2023 - MongoDB, Express, React & NodeJS",https://www.udemy.com/course/mern-stack-course-mongodb-express-react-nodejs/
ud_3279118,The Advanced HTML 5 Course,https://www.udemy.com/course/advanced-css-3-practical-course-2020/
ud_4740064,PHP Tutorial Beginner to Advanced,https://www.udemy.com/course/php-beginner-to-advanced/
ud_1452766,Learning Functional Javascript with Ramda,https://www.udemy.com/course/learning-functional-javascript-with-ramda/
ud_795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",https://www.udemy.com/course/learn-laravel-by-doing/
ud_773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",https://www.udemy.com/course/learn-by-example-html-css-javascript/
ud_477702,Python: Python Programming Language | Tutorial |  Beginner,https://www.udemy.com/course/python-course/
ud_4866710,Building Web APIs with gRPC - The Complete Guide,https://www.udemy.com/course/building-web-apis-with-grpc-the-complete-guide/
ud_4874958,AWS and Linode: The Ultimate Guide to Cloud Computing [IaaS],https://www.udemy.com/course/aws-and-linode-the-ultimate-guide-to-cloud-computing-iaas/
ud_3735248,Blazor Crash Course for Absolute Beginners,https://www.udemy.com/course/blazor-crash-course-for-absolute-beginners-net-5/
ud_756050,Professional Web Scraping with Java,https://www.udemy.com/course/learn-web-scraping-with-java-in-just-1-hour/
ud_791030,Power up HTML5 with JavaScript,https://www.udemy.com/course/power-up-html5-with-javascript/
ud_2570404,Laravel Payment and Subscription Processing: PayPal & Stripe,https://www.udemy.com/course/laravel-payment-processing-integrating-the-best-gateways-paypal-stripe/
ud_740762,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/course/learn-top-ten-php-frameworks-by-building-projects/
ud_3186142,Postman Testing for OAuth Authorization & Authentication,https://www.udemy.com/course/hands-on-oauth-authentication-and-authorization-with-oauth2/
ud_4426742,The Complete SQL For Absolute Beginners Course,https://www.udemy.com/course/sql-for-absolute-beginners/
ud_417914,GRUNT js: Automate web development tasks and save your time,https://www.udemy.com/course/gruntjs-automate-web-development-tasks-and-save-your-time/
ud_3769792,Python & Django REST API Bootcamp - Build A Python Web API,https://www.udemy.com/course/the-complete-python-django-rest-api-development-bootcamp/
ud_4857216,Advanced Material-UI Component Styling: The Complete Course,https://www.udemy.com/course/advanced-material-ui-component-styling-the-complete-course/
ud_3450510,Complete Portfolio Website Step-by-Step [ Web Development ],https://www.udemy.com/course/complete-portfolio-website-step-by-step-web-development/
ud_3687426,Web Mapping and Web-GIS from Dev to Deployment: GeoDjango,https://www.udemy.com/course/web-mapping-and-web-gis-from-dev-to-deploy-2021-geodjango/
ud_4925144,"Ultimate Front-End Bootcamp: CSS, Bootstrap, JQ, JS, React",https://www.udemy.com/course/ultimate-front-end-bootcamp-css-bootstrap-jq-js-react/
ud_37684,Learn To Program JavaScript (in ten easy steps),https://www.udemy.com/course/learn-to-program-javascript-in-ten-easy-steps/
ud_4476550,Master Python Web Scraping & Automation using BS4 & Selenium,https://www.udemy.com/course/master-python-web-scraping-automation-using-bs4-selenium/
ud_4563458,Laravel 9 - News Portal Website for Beginner to Advanced,https://www.udemy.com/course/laravel-news-portal-website-for-beginner-to-advanced/
ud_1631652,PHP Crash Course — Learn PHP in 90 minutes.,https://www.udemy.com/course/php-crash-course/
ud_1169378,Build Realtime Twitter and Fiverr with Node.js + Stripe,https://www.udemy.com/course/web-developer-build-fiverr-twitter-and-mvp-with-nodejs/
ud_79154,Back to School Web Development and Programming Bundle,https://www.udemy.com/course/back-to-school-web-development-and-programming-bundle/
ud_1631914,Modern Responsive Website with CSS3 Flexbox and ES6,https://www.udemy.com/course/modern-responsive-website-with-css3-flexbox-and-es6/
ud_5575546,Full stack MERN Real Estate App: A Modern MERN Marketplace,https://www.udemy.com/course/full-stack-mern-real-estate-app/
ud_2948290,Master Python:  Beginner to Pro with Hands-on  Coding Tasks,https://www.udemy.com/course/learning-python-for-beginners-1-data-types-input-format/
ud_4219294,Complete React Developer Masterclass for Beginners (2022),https://www.udemy.com/course/modern-react-developer/
ud_2294275,"Make A Responsive Website Project #2: HTML, CSS & Javascript",https://www.udemy.com/course/build-a-holiday-sales-website-using-html-css-and-bootstrap/
ud_4789870,Build a Simple Calculator in React + JavaScript Foundations,https://www.udemy.com/course/build-a-calculator-in-react-javascript-foundations/
ud_732556,PHP: Complete Registration and Login with Email Verification,https://www.udemy.com/course/php-complete-registration-and-login-with-email-verification/
ud_3964308,Front End Web Development Niche Website Complete Project,https://www.udemy.com/course/front-end-web-development-niche-website-complete-project/
ud_1481956,Angular 7 with Angular Material and Firebase Cloud Firestore,https://www.udemy.com/course/angular-firebase-firestore/
ud_2768924,Build Restful Api's with Asp.Net Core,https://www.udemy.com/course/learn-restful-apis-with-net-core/
ud_873824,Creating Custom Web Maps,https://www.udemy.com/course/creating-custom-web-maps/
ud_2073328,Build Your Own WebServer For Multiple Websites On The Cloud,https://www.udemy.com/course/build-your-webserver-on-the-cloud/
ud_642696,Build a Website in 30 Minutes,https://www.udemy.com/course/30-minute-website/
ud_2910184,Certification Course For JS Programmer,https://www.udemy.com/course/the-ultimate-javascript-course-beginner-to-advanced/
ud_4382830,JavaScript Master Class for 2022 with HTML and CSS,https://www.udemy.com/course/javascript-master-class-with-html-and-css/
ud_5344102,Master Fullstack Web Development with Angular and C# ASP.NET,https://www.udemy.com/course/master-fullstack-web-development-with-angular-and-csharp-aspnet/
ud_4219304,Learn Modern JavaScript in 2022 from Scratch,https://www.udemy.com/course/modern-javascript-course-web-development/
ud_929016,HTML and HTML5 For Beginners 2016,https://www.udemy.com/course/html-and-html5-for-beginners-2016/
ud_173888,AngularJS for the Real World - Learn by creating a WebApp,https://www.udemy.com/course/angularjs-for-the-real-world-learn-to-create-a-webapp/
ud_2629788,XML and XSD: a complete W3C-content based course (+10 hours),https://www.udemy.com/course/xml-and-xsd-a-complete-w3c-content-based-course/
ud_5417142,"Advanced React: Design System, Design Patterns, Performance",https://www.udemy.com/course/advanced-react/
ud_32649,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,https://www.udemy.com/course/learning-php-and-mysql-development-the-easy-way/
ud_3555683,A Beginners Guide to Python 3 Web Development Using Flask,https://www.udemy.com/course/a-beginners-guide-to-python-3-web-development-using-flask/
ud_1563198,Node.Js: REST APIs Development with Loopback,https://www.udemy.com/course/rest-apis-development-with-loopback/
ud_4190920,Build a Google Meet Clone from Scratch: WebRTC & Socket io,https://www.udemy.com/course/build-a-google-meet-clone-from-scratch/
ud_1590806,Fundamentals of Kubernetes,https://www.udemy.com/course/fundamentals-of-kubernetes/
ud_1699816,Complete DevOps Gitlab & Kubernetes: Best Practices Bootcamp,https://www.udemy.com/course/gitlab-devops-kubernetes-best-practice/
ud_5072806,HTML and CSS for Beginners 2024,https://www.udemy.com/course/html-and-css-web-development/
ud_3541650,Microsoft Azure AZ-900 Certification,https://www.udemy.com/course/microsoft-azure-az-900-certification/
ud_599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/course/advanced-python-flask/
ud_3321318,React Basics for beginners,https://www.udemy.com/course/react-basics-for-beginners/
ud_1515558,"RxJS - Mastering Observables, Subjects and Operators",https://www.udemy.com/course/rxjs-101/
ud_2763274,Build A Dental Website With Python and Django,https://www.udemy.com/course/build-a-dental-website-with-python-and-django/
ud_4311492,Blazor - Real World Developer Portfolio (WASM + Web API),https://www.udemy.com/course/blazor-your-dev-portfolio/
ud_869448,Creating Interactive HTML5 Video,https://www.udemy.com/course/creating-interactive-html5-video/
ud_640274,BlackBelt PHP and MySQL Skills for Creating Dynamic Websites,https://www.udemy.com/course/essential-php-skills-for-building-dynamic-websites-revoiced/
ud_4407526,Zero to Hero hands-on mastery on HTML5 & CSS3,https://www.udemy.com/course/zero-to-hero-hands-on-mastery-on-html5-css3/
ud_4141522,"Build A Custom Dynamic Blog Website with PHP, MySQL & Jquery",https://www.udemy.com/course/build-a-blog-website/
ud_1354598,Learn React by Building Real Projects,https://www.udemy.com/course/learn-react-by-building-a-real-projects/
ud_435686,How to Use Custom Fields in Wordpress Theme Development,https://www.udemy.com/course/ignite-wordpress-theme-development-with-advanced-custom-fields/
ud_2263850,How To Create A Wikipedia Page For Your Business or Client,https://www.udemy.com/course/how-to-create-a-wikipedia-page-for-your-business-or-client/
ud_2940030,"Next.js and Apollo - Portfolio App (w/ React, GraphQL, Node)",https://www.udemy.com/course/nextjs-and-apollo-portfolio-app-w-react-graphql-node/
ud_4958346,Django DRF Project: eCommerce RESTful API,https://www.udemy.com/course/django-drf-project-ecommerce/
ud_4597312,Learn SAP® CAPM (Cloud Application Programming Model),https://www.udemy.com/course/learn-sap-capm-cloud-application-programming-model/
ud_1094758,SharePoint 2019 Administration Training From Zero to Hero,https://www.udemy.com/course/sharepoint-2019-administration/
ud_4496984,"MERN Stack Real Time Chat App With Express, React, MongoDB",https://www.udemy.com/course/mern-stack-real-time-chat-app-with-express-react-mongodb/
ud_5147582,Tailwind CSS From Scratch | With Multiple Projects,https://www.udemy.com/course/tailwindcss-with-projects/
ud_920306,Web Site for Beginners - Learn Web Building like knitting,https://www.udemy.com/course/web-design-for-grandmothers-with-html/
ud_2452786,Parcel Bundler: The Complete Tutorial,https://www.udemy.com/course/parcel-bundler-the-complete-tutorial/
ud_1949346,Advanced Python for IoT | Data Science | Machine Learning,https://www.udemy.com/course/advanced-python-for-iot-iot-based-data-analysis/
ud_4387466,Build Responsive Websites with Modern HTML & CSS with Sass,https://www.udemy.com/course/responsive-websites-modern-html-css-with-sass/
ud_1396322,Building E-Commerce Shopping Cart Website in PHP & MySQL,https://www.udemy.com/course/e-commerce-shopping-cart-website-in-php-mysql/
ud_2254642,Node.js Design Patterns,https://www.udemy.com/course/nodejs-design-patterns/
ud_2194420,Develop RESTful Java Web Services using JAX-RS and Jersey,https://www.udemy.com/course/develop-restful-java-web-services-using-jax-rs-and-jersey/
ud_3625502,Stripe Masterclass With React.js & Node.js,https://www.udemy.com/course/stripe-masterclass-with-react-node/
ud_958132,Learn By Example: jQuery,https://www.udemy.com/course/learn-by-example-jquery/
ud_3866792,"Complete Vue.js 3 Course: Vuejs 3, Vite, TailwindCSS, Pinia",https://www.udemy.com/course/complete-vuejs-3-course/
ud_3519900,"Python Web Development with Django and Bootstrap, HTML, CSS",https://www.udemy.com/course/web-development-with-bootstrap-python-django/
ud_882128,The Complete JavaScript Bootcamp,https://www.udemy.com/course/the-complete-javascript-bootcamp/
ud_4913764,Angular Interview Masterclass - Top 100 Questions (with pdf),https://www.udemy.com/course/angular-interview-masterclass-top-100-questions-with-pdf/
ud_1500948,"ASP.NET (MVC) 5 CORE: Web Development, jQuery & RESTful API",https://www.udemy.com/course/aspnet-mvc-5-core-web-development-jquery-restful-api/
ud_3633716,"FullStack Web Development with ReactJS, ReactNative, Angular",https://www.udemy.com/course/mobile-and-web-development-with-react-js-native-angular/
ud_4534364,Modern Three.js for Real Websites,https://www.udemy.com/course/modern-threejs-for-real-websites/
ud_2819035,Track Any HTML5 Content with Custom SCORM,https://www.udemy.com/course/track-any-html5-content-with-custom-scorm/
ud_971904,The Complete Elasticsearch and Kibana Tutorial for beginners,https://www.udemy.com/course/elasticsearch-and-kibana-tutorial-for-beginners/
ud_18448,Learning CSS3 - A Comprehensive Tutorial For Web Developers,https://www.udemy.com/course/learning-css3/
ud_3943916,Alpine JS Vs. 3 For Beginners.  Learn the new alpine.js v3!,https://www.udemy.com/course/alpinejs/
ud_4598196,Master HTML5 CSS3 Bootstrap5 by building Responsive Website,https://www.udemy.com/course/master-html5-css3-bootstrap5-by-building-responsive-website/
ud_4359176,React with Test Driven Development,https://www.udemy.com/course/react-with-test-driven-development/
ud_3181806,"Website Design With HTML, CSS And JavaScript For Beginners",https://www.udemy.com/course/website-design-with-html-css-and-javascript-for-beginners/
ud_1659206,"Migrate from WordPress to Hugo, Step by Step",https://www.udemy.com/course/wp-to-hugo/
ud_3877968,"Create Shopify App - Master Shopify CLI, App Bridge, Polaris",https://www.udemy.com/course/shopify-app/
ud_3836888,The Complete MERN Stack Development course 2021,https://www.udemy.com/course/the-complete-mern-stack-development-course/
ud_3828880,Complete Oracle JET Course for Beginners (Step-by-Step),https://www.udemy.com/course/complete-oracle-jet-course-for-beginners-step-by-step/
ud_1030774,Master all PHP ideas to build any project,https://www.udemy.com/course/master-all-php-ideas-2017-to-build-any-project/
ud_5396030,HTML and CSS: Introduction to Frontend Web Development,https://www.udemy.com/course/html-and-css-introduction-to-web-development/
ud_1983564,Mastering the Django admin dashboard,https://www.udemy.com/course/mastering-the-django-admin-dashboard/
ud_4924658,PHP with MySQL 2024: Build a Complete Job Portal,https://www.udemy.com/course/php-with-mysql-2022-build-a-complete-job-portal/
ud_11153,Learn jQuery: An In-depth Course For Beginners,https://www.udemy.com/course/jquery/
ud_1097778,ASP.NET MVC 5 Project - Facebook Clone,https://www.udemy.com/course/aspnet-mvc-5-project-facebook-clone/
ud_2000026,Laravel - Single Page App & Vue CRUD,https://www.udemy.com/course/laravel-single-page-app-vue-crud/
ud_1105778,A-Frame Web VR Programming Tutorial Series (Virtual Reality),https://www.udemy.com/course/a-frame-webvr/
ud_4873758,Build Complete 2024 CMS Blog in PHP MySQL Bootstrap & PDO,https://www.udemy.com/course/build-complete-2022-cms-blog-in-php-mysql-bootstrap-pdo/
ud_1128560,JavaScript - Become Higly Paid Front End Developer,https://www.udemy.com/course/javascript-become-higly-paid-front-end-developer/
ud_1372276,HTML and CSS for complete Beginners,https://www.udemy.com/course/easy-html-and-css-for-beginners/
ud_2896138,"Build A Blog Using AspNet Core, Angular 14 And SQL Server",https://www.udemy.com/course/learn-web-development-by-building-a-blog/
ud_1075808,JSON Crash Course for Beginners,https://www.udemy.com/course/json-crash-course-for-beginners-learn-json-in-one-hour/
ud_1248628,Build LUIS Powered Chatbot in NodeJS and Azure Bot Service,https://www.udemy.com/course/build-luis-powered-chatbot-in-nodejs-and-azure-bot-service/
ud_1524508,Web Developer Bootcamp,https://www.udemy.com/course/full-stack-web-developer-bootcamp/
ud_4764302,Laravel 9 Build Advanced Complete Point Of Sale Project A-Z,https://www.udemy.com/course/laravel-build-complete-point-of-sale/
ud_3977844,Introduction to WAI-ARIA for Beginners,https://www.udemy.com/course/introduction-to-wai-aria-for-beginners/
ud_3546370,Building web APIs with Rust (beginners),https://www.udemy.com/course/web-dev-with-rust-rocket-diesel/
ud_2555702,NestJs: Modern ways to build APIs with Typescript and NestJs,https://www.udemy.com/course/build-apis-with-nestjs/
ud_5479572,"Learn Chatbot Development in a Weekend (GPT, FastAPI, AWS)",https://www.udemy.com/course/the-complete-chatbot-bootcamp/
ud_2083180,HTML5:  HTML Authoring Certification Course,https://www.udemy.com/course/html5-authoring-certification/
ud_3315036,Laravel doctor appointment system,https://www.udemy.com/course/laravel-php-doctor-appointment-web-application/
ud_3449352,HTML Learn It From Scratch Course,https://www.udemy.com/course/html-learn-it-from-scratch-course/
ud_745120,CSSCasts: CSS libraries Plugins Tips & Tricks (in 2020),https://www.udemy.com/course/csscasts-css-libraries-plugins-tips-tricks-for-developers/
ud_4874962,"AWS, JavaScript, React | Deploy Web Apps on the Cloud",https://www.udemy.com/course/aws-javascript-react-deploy-web-apps-on-the-cloud/
ud_1294186,Redux JS - Learn to use Redux JS with your React JS apps!,https://www.udemy.com/course/redux-js-learn-to-use-redux-js-with-your-react-js-apps/
ud_4542784,"Build CRUD app using MERN(MongoDB, Express, React, Node.js)",https://www.udemy.com/course/full-stack-mern/
ud_873844,Building Web Apps Using Flask and Neo4j,https://www.udemy.com/course/building-web-apps-using-flask-and-neo4j/
ud_1913568,CSS Animations: Learn CSS Animations from Scratch,https://www.udemy.com/course/css-animations-master-css-animations-within-3-hours/
ud_1728948,Learn HTML and CSS from scratch,https://www.udemy.com/course/learn-html-and-css-from-scratch-o/
ud_3818538,"Full Stack React Js with Redux, Node.Js, Express.Js, MongoDB",https://www.udemy.com/course/full-stack-react-js-with-redux-nodejs-expressjs-mongodb/
ud_4099146,Microservices Development Revolution with .Net5 and Dapr,https://www.udemy.com/course/distributed-microservices-development-revolution-with-net5-and-dapr/
ud_1035940,Professional RESTful API Design using Python Flask,https://www.udemy.com/course/restful-api-flask-course/
ud_4810378,How Websites Work,https://www.udemy.com/course/how-websites-work/
ud_4711816,Learn Just Enough Laravel to Get Started as a Web Developer,https://www.udemy.com/course/just-enough-laravel/
ud_1465948,The Essential WordPress Theme Development Course,https://www.udemy.com/course/best-wordpress-development-course/
ud_607048,Essentials of JavaScript Practice Coding Exercises Tips,https://www.udemy.com/course/essentials-of-javascript-practice-coding-exercises-tips/
ud_681866,Design 11 applications in Java from Scratch,https://www.udemy.com/course/javatutorial/
ud_2316106,How to Build a Professional Website on your Own in 2 hours,https://www.udemy.com/course/how-to-build-a-professional-website-on-your-own-in-2-hours/
ud_803378,JavaScript in Action JavaScript Projects,https://www.udemy.com/course/javascript-in-action-learn-javascript-projects/
ud_2091340,Build awesome web apps using Angular,https://www.udemy.com/course/build-awesome-web-apps-using-angular-7/
ud_4444658,Learn Microservices with .Net Core,https://www.udemy.com/course/learn-microservices-with-net-core/
ud_2746796,Fullstack Project With Spring Boot Java And React Hooks- TDD,https://www.udemy.com/course/full-stack-project-using-spring-boot-and-react-with-tdd/
ud_2459100,Web Development HTML CSS & JS  a  Beginner to Advance guide,https://www.udemy.com/course/web-development-a-practical-html-css-and-js-beginner-course/
ud_2530462,Build a Stock Market Web App With Node and Javascript,https://www.udemy.com/course/build-a-stock-market-web-app-with-node-and-javascript/
ud_1623782,Learn to build chatbots with Amazon Lex,https://www.udemy.com/course/chatbot-crash-course/
ud_1770426,Learn Codeigniter Step by Step :Beginners Guide,https://www.udemy.com/course/learn-codeigniter-by-building-project/
ud_106156,"Create, Update and Manage Your Own Website Using Drupal 7",https://www.udemy.com/course/getting-to-know-drupal/
ud_4722712,PyScript Fundamentals 101- Run Python in your Browser's HTML,https://www.udemy.com/course/pyscript-fundamentals-101-run-python-in-your-browsers-html/
ud_1833394,Easily Build A WordPress Website - Avada Theme,https://www.udemy.com/course/easily-build-a-wordpress-website/
ud_1194232,Learning Path: Akka: Building Applications and Microservices,https://www.udemy.com/course/learning-path-akka-building-applications-and-microservices/
ud_2413626,ASP.NET CORE and C# REST API With Real World  Projects,https://www.udemy.com/course/aspnet-core-and-c-rest-api-with-real-world-projects/
ud_3042968,Chatbot Development Full-Cycle: From Concept to Growth,https://www.udemy.com/course/landbot-designing-conversation-building-chatbot/
ud_4949030,Build Responsive Real World Portfolio WordPress Website,https://www.udemy.com/course/build-responsive-real-world-portfolio-wordpress-website/
ud_5464302,Master Nuxt 3 - Full-Stack Complete Guide,https://www.udemy.com/course/master-nuxt-full-stack-complete-guide/
ud_846578,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/course/javascript-manipulation-of-the-dom-document-object-model/
ud_1103448,Learn how to convert PSD to HTML and CSS responsive,https://www.udemy.com/course/learn-how-to-convert-psd-to-html-and-css-responsive/
ud_1332144,The complete Javascript ES6 course.,https://www.udemy.com/course/the-complete-javascript-es6-course/
ud_4628904,Django + React : Build a Location-Based Real Estate Website,https://www.udemy.com/course/django-react-build-a-location-based-real-estate-website/
ud_680180,Learn to Build Web Apps using D3JS,https://www.udemy.com/course/learn-to-build-web-apps-using-d3js/
ud_3671802,Build An eCommerce Site With WooCommerce and WooLentor,https://www.udemy.com/course/how-to-build-an-ecommerce-site-with-wordpress-woocommerce/
ud_4815478,ASP.NET Core Minimal API Development Full Build,https://www.udemy.com/course/aspnet-core-minimal-api-development-full-build/
